artist,album,track_name,track_id,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
The Rembrandts,Greatest Hits,I'll Be There for You (Theme from Friends) - Single Version,5SlKhhXtzd3Cj74HYmHZNz,2006,50,0.164,0.919,9,-5.834,1,0.149,2.25e-06,0.158,0.662,190.182,189573,4
Andy Grammer,The Good Parts,Give Love,0G9n6pr0518twnlxkG8HQO,2017,0,0.731,0.804,1,-5.235,1,0.245,0,0.112,0.611,166.16,207666,4
Sir Rosevelt,Sir Rosevelt,Something 'Bout You,2VdKelTyQHxQKyeTbimoHS,2017,44,0.692,0.692,2,-6.065,1,0.0818,0,0.0884,0.75,153.255,160107,4
WALK THE MOON,What If Nothing,One Foot,0iQ77tSa7ncj7zBPtVx6cU,2017,61,0.582,0.822,0,-4.861,1,0.0365,2.09e-06,0.818,0.471,100.025,261373,4
Zac Brown Band,The Foundation,Toes,5kjyiH6but1t2UDXq15aeS,2008,0,0.8,0.759,11,-5.398,1,0.0378,0,0.0897,0.821,129.979,262773,4
Jake Owen,Days of Gold,Beachin',5dNGORzxFb5z3v7vSAFkTU,2013,59,0.527,0.902,6,-5.352,1,0.0601,4.63e-05,0.0669,0.709,181.964,191040,4
KYLE,Doubt It,Doubt It,0c6DDLA4rsGGNXWZM5oZdS,2016,0,0.718,0.773,6,-6.512,1,0.426,0,0.0926,0.764,74.857,218371,4
Post Malone,Psycho (feat. Ty Dolla $ign),Psycho (feat. Ty Dolla $ign),65NwOZqoXny4JxqAPlfxRF,2018,0,0.74,0.558,8,-8.115,1,0.102,0,0.112,0.421,140.057,220880,4
Post Malone,rockstar (feat. 21 Savage),rockstar,0OAAAdiHJKa2wlCKqaYXV7,2018,0,0.575,0.535,5,-6.637,0,0.0776,0.00013,0.143,0.127,159.764,218320,4
Post Malone,Candy Paint,Candy Paint,42CeaId2XNlxugDvyqHfDf,2017,0,0.765,0.688,4,-5.566,1,0.0841,0,0.0734,0.434,90.013,229573,4
AJR,Burn the House Down,Burn the House Down,2HaYSyjZmqhFVviYOakAth,2018,0,0.454,0.66,0,-4.357,1,0.168,0,0.181,0.568,184.353,212374,4
Camila Cabello,Camila,Havana (feat. Young Thug),1rfofaqEpACxVEHIZBJe6W,2018,79,0.765,0.523,2,-4.333,1,0.03,3.56e-05,0.132,0.394,104.988,217307,4
AJR,The Click,Sober Up,2QCndYqRherBtKjBpyySC6,2017,0,0.651,0.568,5,-6.774,1,0.0275,0,0.0862,0.805,93.006,218763,4
AJR,Let the Games Begin,Let the Games Begin,2pwnEzgIzYL4AOw4ousjkB,2015,58,0.664,0.698,10,-5.084,1,0.067,0,0.118,0.573,135.023,201004,4
AJR,The Click,Come Hang Out,2V1jR8mxrYCD9nXaem1tMz,2017,0,0.611,0.684,7,-6.485,0,0.0607,0,0.047,0.43,91.072,266256,4
AJR,The Click,I'm Not Famous,5YnY2sr2dSFvXSNaZntWdJ,2017,0,0.627,0.815,5,-6.01,1,0.0688,0,0.324,0.666,95.072,220457,4
AJR,The Click,Drama,5xqYosUgntU0KlUIGCIaBY,2017,0,0.558,0.624,2,-6.042,1,0.169,0,0.11,0.69,156.07,204424,4
"Zedd, Alessia Cara",Stay,Stay,6uBhi9gBXWjanegOb2Phh0,2017,75,0.69,0.622,5,-5.025,0,0.0622,0,0.116,0.544,102.04,210091,4
"Zedd, Liam Payne",Get Low (with Liam Payne),Get Low (with Liam Payne),2syQ0f4SAQdzvlAewPl1DJ,2017,56,0.718,0.926,1,-3.511,1,0.0494,1.76e-05,0.0513,0.54,108.018,204583,4
The Killers,Hot Fuss,Somebody Told Me,7HGTkn2aX7MNdKs7nV2xBt,2004,19,0.509,0.987,10,-3.198,0,0.0886,0.000928,0.119,0.647,138.039,197160,4
"The Weeknd, Kendrick Lamar",Pray For Me (with Kendrick Lamar),Pray For Me (with Kendrick Lamar),6ZNo7Vi0TE9ul1fhKd4S1M,2018,0,0.734,0.667,2,-4.996,1,0.0871,2.12e-05,0.104,0.165,100.578,211440,4
Moon Taxi,Let The Record Play,Good As Gold,1EM5GHAu3x05YUkF55LYyb,2018,40,0.595,0.789,11,-4.031,0,0.0398,0.000794,0.176,0.437,173.978,192960,4
Moon Taxi,Let The Record Play,Not Too Late,2FuPPSFmGj4XIJepeHwz7D,2018,36,0.657,0.693,0,-5.323,1,0.0332,9.22e-05,0.137,0.271,120.041,195827,4
Quinn XCII,The Story of Us,Always Been You,7cWyFwAaxdK2HSRuiRkMjy,2017,55,0.731,0.588,3,-5.217,1,0.0749,0,0.278,0.449,80.019,235720,4
Quinn XCII,The Story of Us,Straightjacket,51LIqkda3pTeECZUhMnool,2017,60,0.838,0.546,5,-6.811,0,0.295,0,0.0656,0.745,137.027,206533,4
Quinn XCII,Change of Scenery,Another Day in Paradise,4gHSezW5CHZCvjAUjF2pd5,2015,0,0.652,0.802,11,-5.308,1,0.0669,0,0.143,0.559,167.952,255000,5
Walker Hayes,Why Wait For Summer,Why Wait For Summer - Radio Edit,3H8k8Oo1KTJPyu0ic7letU,2011,10,0.552,0.881,4,-4.474,1,0.0433,0,0.328,0.872,106.057,222693,4
"Kendrick Lamar, SZA",Black Panther The Album Music From And Inspired By,All The Stars (with SZA),3GCdLUSnKSMJhs4Tj6CV3s,2018,82,0.698,0.633,8,-4.946,1,0.0597,0.000194,0.0926,0.552,96.924,232187,4
Walker Hayes,"8Tracks, Vol. 2: Break the Internet",Break the Internet - 8Track,1Djpd97nIdTT6elelEaldS,2016,34,0.651,0.657,10,-8.232,0,0.402,1.04e-06,0.25,0.67,76.56,174813,4
Vance Joy,Nation of Two,Lay It on Me,7oekneJCJO74ycdLzdk16v,2018,58,0.733,0.663,5,-5.766,1,0.0322,6.98e-06,0.0694,0.53,127.974,215493,4
Vance Joy,Nation of Two,Saturday Sun,2RiBogNRfulkNf7fVbPOrJ,2018,69,0.637,0.864,8,-4.381,1,0.0468,0,0.222,0.706,99.995,214720,4
Vance Joy,Dream Your Life Away (Special Edition),Georgia,429EttO8gs0bDo2SQfUNSm,2014,65,0.388,0.66,11,-7.372,1,0.0308,0.000307,0.0943,0.401,143.554,230507,4
Vance Joy,Dream Your Life Away (Special Edition),Mess Is Mine,29jtZGdgpE2lWm2mkIt6HS,2014,66,0.595,0.723,7,-8.256,1,0.0349,0.0286,0.0995,0.272,108.043,223640,1
Vance Joy,Nation of Two,We're Going Home,5J7zqPpQkN9JZiaELHNKSL,2018,55,0.386,0.675,4,-5.481,0,0.0424,3.68e-06,0.14,0.429,189.894,206360,4
"BlocBoy JB, Drake",Look Alive (feat. Drake),Look Alive (feat. Drake),4qKcDkK6siZ7Jp1Jb4m0aL,2018,74,0.922,0.581,10,-7.495,1,0.27,5.86e-05,0.105,0.595,140.022,181263,4
Passenger,The Boy Who Cried Wolf,Simple Song,70HWRkitkAKfos500LBk0T,2017,61,0.631,0.402,5,-11.125,1,0.0286,0.0114,0.0892,0.598,78.0,228480,4
Passenger,Young as the Morning Old as the Sea (Deluxe Version),Anywhere,3V2pTc1zYbZGzHlyd3YtlH,2016,0,0.593,0.635,7,-6.192,1,0.0297,7.05e-05,0.0917,0.806,104.517,216200,4
Passenger,The Boy Who Cried Wolf,Sweet Louise,0WTQ3OVvyuD49BfO99Q6y7,2017,40,0.659,0.338,2,-10.004,1,0.0336,0.000912,0.108,0.486,70.267,236867,4
"KYLE, Kehlani",Playinwitme (feat. Kehlani),Playinwitme (feat. Kehlani),43cFjTTCD9Cni4aSL0sORz,2018,0,0.687,0.587,1,-5.772,0,0.124,0,0.278,0.676,156.575,193094,4
New Politics,A Bad Girl In Harlem,Tonight You're Perfect,3ym8RPF4EQPqtW0v8G44BT,2013,46,0.583,0.719,6,-5.643,1,0.035,0.0356,0.0919,0.299,123.999,202107,4
Cody Simpson,Surfers Paradise,La Da Dee,6f3Kn4QtwZPU2IvwwDSbLF,2013,26,0.657,0.828,5,-5.544,1,0.0728,0,0.326,0.566,115.954,196787,4
Cody Simpson,Surfers Paradise,Pretty Brown Eyes,5BHWQ78pw9yIjIWa6p1z6G,2013,9,0.653,0.737,1,-5.446,1,0.0388,0,0.136,0.763,99.033,168200,4
Alicia Keys,As I Am,No One,0JEqGkvUiMTQmFY6sgL9kg,2007,0,0.649,0.552,1,-5.419,0,0.0292,6.47e-06,0.111,0.158,89.969,253813,4
Cody Simpson,The Acoustic Sessions,Wish U Were Here - Acoustic,1kvGyV4fgzwCXxYfZ2ORiy,2013,40,0.682,0.545,11,-7.981,1,0.0324,0,0.119,0.592,113.962,216160,4
Cody Simpson,Surfers Paradise,Summertime of Our Lives,5TGZ9gUY5LoJLxDg7B5H7w,2013,2,0.618,0.504,0,-7.571,1,0.0347,0,0.105,0.253,138.031,195173,4
Casonbr0,Falling for You,Falling for You,6z1YsLGfOU1qg3QbsFbMoR,2017,0,0.739,0.384,5,-15.045,1,0.0352,3.62e-06,0.0802,0.488,96.034,175047,4
Brett Dennen,Loverboy,Comeback Kid (That's My Dog),4Jjr9IXCJVWIXOTuXDBNoq,2011,49,0.469,0.82,0,-5.011,1,0.0454,0,0.103,0.867,181.027,205373,4
Dexys Midnight Runners,Too Rye Ay,Come On Eileen,0EMmVUYs9ZZRHtlADB88uz,1982,0,0.45,0.658,2,-7.064,1,0.0472,3.14e-06,0.264,0.781,106.799,287307,4
Rob Thomas,The Great Unknown,Hold on Forever,2yARskwKoNDTbL61y3qqjy,2015,53,0.473,0.859,4,-5.948,1,0.0396,2.6e-06,0.161,0.787,75.824,215120,4
Rob Thomas,Little Wonders,Little Wonders,6j6bTAiW0oEfLlAjmRNcbb,2007,59,0.163,0.616,9,-9.996,1,0.044,0,0.0826,0.33,81.993,224720,4
Moon Taxi,Daybreaker,All Day All Night,1dv9NZzzUeuMRwqqnsWbyW,2015,52,0.549,0.946,2,-3.567,1,0.043,0.00238,0.109,0.364,105.22,231367,4
Mipso,Dark Holler Pop,Louise,0YeQtvlM0NBGneArOPR1Xw,2013,0,0.639,0.381,10,-9.428,1,0.0321,2.25e-06,0.214,0.489,89.897,266998,4
Mipso,Coming Down the Mountain,Coming Down the Mountain,1aFwSu8VwCuOKQoJuZIzEN,2017,0,0.582,0.344,4,-9.148,1,0.0278,0.0871,0.15,0.374,140.013,273959,4
Imagine Dragons,Evolve,Thunder,7BrsBU0BAytRDvROM4yCbn,2017,0,0.601,0.809,0,-4.814,1,0.0441,0.0757,0.145,0.249,167.96,187147,4
Imagine Dragons,Evolve,Believer,5VKSZDsidOFHrtlJb33Syo,2017,0,0.784,0.78,10,-4.275,0,0.102,0,0.118,0.722,124.953,204347,4
The Weeknd,"My Dear Melancholy,",Call Out My Name,1gm616Plq4ScqNi7TVkZ5N,2018,0,0.489,0.598,1,-4.929,1,0.036,0,0.35,0.172,134.045,228373,3
Cody Simpson,Free,Flower,526YVuTYcOYJLXeuobJV2H,2015,39,0.744,0.621,4,-7.661,1,0.0547,0.000169,0.114,0.716,77.605,181297,4
The Fray,The Fray,You Found Me,4IoYz8XqqdowINzfRrFnhi,2009,73,0.338,0.803,8,-5.412,0,0.0413,0,0.136,0.4,151.994,241853,4
Dan + Shay,Where It All Began,Nothin' Like You,4W38RXuQNuoTSwVsQA1OGC,2014,60,0.589,0.704,4,-4.772,1,0.0303,0,0.067,0.437,84.956,186253,4
William Michael Morgan,Vinyl,Back Seat Driver,2i5PdrTmEo9dsxTeGccYgo,2016,25,0.664,0.706,11,-7.453,1,0.0451,6.86e-05,0.127,0.286,100.006,240747,4
William Michael Morgan,Vinyl,I Met a Girl,4WtkYdCG4n80h08Ep5SmDI,2016,50,0.512,0.545,2,-10.154,1,0.0294,0.00177,0.135,0.346,83.94,201533,4
Tim McGraw,Two Lanes Of Freedom (Accelerated Deluxe),Southern Girl,29AR5X5yKPd4DBIAiqUMDy,2013,49,0.731,0.772,7,-4.559,1,0.0258,0,0.449,0.928,110.04,255480,4
Toby Keith,Toby Keith 35 Biggest Hits,My List,3vzmDjQ7E6gzAVg4ecp6XU,2008,42,0.629,0.737,1,-4.309,0,0.0323,0,0.147,0.341,87.068,199813,4
Toby Keith,Toby Keith 35 Biggest Hits,How Do You Like Me Now?!,7LimFGKop84KMDutqYaNIF,2008,57,0.64,0.835,0,-4.806,1,0.0413,3.11e-06,0.132,0.704,109.497,205920,4
Toby Keith,Toby Keith,Should've Been A Cowboy,69ku805AjIcFQh0IfkGohf,1993,0,0.619,0.672,7,-7.786,1,0.0356,3.15e-06,0.211,0.694,133.402,211307,4
Keith Anderson,Three Chord Country and American Rock & Roll,XXL,4B5AboZGPa0rUAxEZCnk0I,2005,40,0.666,0.916,0,-2.946,1,0.0329,0,0.371,0.828,128.516,223693,4
Rhett Akins,A Thousand Memories,That Ain't My Truck,7riuy1t0Kt3SRgMtFxX0FR,1995,60,0.64,0.788,7,-9.012,1,0.035,0,0.144,0.774,128.961,243107,4
Blake Shelton,Texoma Shore,I Lived It,5slddJ629YcePvqD6Uyk8r,2017,52,0.557,0.571,10,-8.106,1,0.0281,0.00114,0.101,0.392,80.981,219600,4
Rodney Atkins,Take A Back Road,Farmer's Daughter,7uP8EdxzkWALJWz8q0MFAC,2011,45,0.612,0.791,6,-3.519,1,0.0291,0,0.112,0.786,133.977,207040,4
Luke Bryan,Tailgates & Tanlines,Drunk On You,3b7CDTKB0SRTmQ6ytYi5vZ,2011,3,0.558,0.872,9,-4.401,1,0.0449,0,0.173,0.472,143.971,213547,4
Blake Shelton,Sure Be Cool If You Did,Sure Be Cool If You Did,2byuMQoY8GFXEQ5z3GnXyW,2013,43,0.576,0.726,11,-4.625,1,0.035,0,0.108,0.582,136.802,215720,4
Billy Currington,Summer Forever,Don't It,4iLPK8QnOvqm0Azbsk2GDn,2015,63,0.571,0.826,1,-4.475,1,0.0362,0,0.343,0.713,90.966,189000,4
George Strait,Strait Out Of The Box,Check Yes Or No,6iy4PoAuZBMvtrlDX4VxC7,1995,70,0.708,0.524,5,-12.644,1,0.0352,3.21e-06,0.0371,0.69,111.482,200667,4
Rascal Flatts,Rewind,Rewind,6eZP01jERQt27Ggq7kpEf9,2014,51,0.549,0.698,3,-6.679,1,0.0347,0,0.202,0.719,164.049,203507,4
Doug Supernaw,Red And Rio Grande,I Don't Call Him Daddy,1lBsIqKGucHrx0cIHj8Si4,1993,32,0.555,0.437,2,-13.131,1,0.025,2.5e-06,0.0782,0.517,88.729,227800,4
Toby Keith,Pull My Chain,I Wanna Talk About Me,4LYVmQvqgrgleZvXttn6PB,2001,0,0.76,0.857,5,-5.141,1,0.0548,0,0.105,0.71,106.024,183960,4
Alan Jackson,Playlist: The Very Best Of Alan Jackson,Livin' On Love,6HFn6PJcEacGMjbqxyPcIi,1991,31,0.71,0.648,9,-6.73,1,0.0264,1.24e-05,0.096,0.7,118.531,228587,4
Tim McGraw,A Place In The Sun,Something Like That,6leiB1fEsTnVCuPiielde5,1999,69,0.507,0.85,5,-5.679,1,0.0472,0,0.0567,0.847,171.8,183733,4
Brad Paisley,Part II,Wrapped Around,20dc1jFEG3azMMyvpHj8La,2001,44,0.616,0.758,9,-8.43,1,0.0434,0,0.132,0.447,141.495,202933,3
Josh Gracin,"Nothin' Like Us, Pt. 1",Nothin' Like Us,79I1s6rpI6QnDoi85QGNDE,2017,32,0.527,0.856,10,-4.239,1,0.0629,0,0.13,0.573,74.972,199242,4
Tim McGraw,Not A Moment Too Soon,Indian Outlaw,1fYypIR0kaFzaSRbzvtjl9,1994,62,0.664,0.739,9,-7.229,1,0.0415,4.99e-05,0.282,0.759,110.101,182120,4
Tim McGraw,Not A Moment Too Soon,Down On The Farm,65N3RYCN1DgfY0Zcv5k9kr,1994,59,0.721,0.735,5,-11.849,0,0.0284,0,0.0499,0.961,127.575,178867,4
Waylon Jennings,Nashville Rebel,"Mammas, Don't Let Your Babies Grow Up to Be Cowboys",1gKSpFpX3poa17WIAyFVsp,2006,57,0.592,0.422,9,-11.549,1,0.0332,0.0015,0.158,0.536,94.597,153200,3
Walker McGuire,Mysteries of the World,Mysteries of the World,4Dn6e6J8QLwdlX6EVCqxe1,2017,0,0.548,0.742,1,-4.768,1,0.0291,0,0.0928,0.3,143.947,218013,4
Chris Cagle,My Life's Been A Country Song,My Life's Been A Country Song,4kxK4hgOGTnHL8Y2tQ9uxu,2008,32,0.597,0.732,6,-5.746,1,0.0292,0,0.0999,0.54,133.982,197800,4
Chris Cagle,My Life's Been A Country Song,Never Ever Gone,3bP9qD6b6531KeUfT8ZaXi,2008,20,0.596,0.861,0,-4.872,1,0.0303,0,0.33,0.512,114.941,181023,4
Jason Aldean,My Kinda Party,Country Boy's World,3PwT4UE95RrHyn6pheYS4g,2010,50,0.566,0.719,7,-5.02,1,0.0324,0,0.103,0.448,148.125,246533,4
Craig Morgan,My Kind Of Livin',Redneck Yacht Club,4etE2X6t7GmyiuYLIdI8H5,2005,64,0.49,0.817,8,-5.405,1,0.0355,0,0.0885,0.808,168.115,230373,4
Brad Paisley,Mud On The Tires,Mud on the Tires,4AQWKGBWTR7fVuUKxi5sKE,2003,60,0.445,0.744,2,-7.978,1,0.0424,6.73e-05,0.167,0.48,185.199,208267,4
Toby Keith,Made In America,Made In America,0sl8awl4hoj9cjU2AJqBjl,2011,0,0.482,0.753,9,-4.997,1,0.0367,0,0.105,0.467,172.149,196053,4
George Strait,Love Is Everything,I Got A Car,4Fpq4QkR06QRDkujBUk0JY,2013,54,0.602,0.631,4,-7.371,1,0.033,0,0.12,0.472,138.389,272267,4
Love and Theft,Love and Theft,Angel Eyes,63w0QA1wiV7QhF9jeiHETF,2012,60,0.656,0.696,8,-5.917,1,0.0261,0,0.0753,0.966,108.015,186627,4
Chris Young,Losing Sleep,Hangin' On,6CyJlVAEFlNdpggOLanytL,2017,55,0.434,0.831,8,-4.774,1,0.0453,0,0.119,0.596,156.034,185440,4
Lonestar,Let's Be Us Again,Mr. Mom,0jSIovJtKxEXH6vI4oRx7I,2004,61,0.505,0.842,10,-3.316,1,0.0475,0,0.111,0.671,172.136,208693,4
Luke Bryan,Kill The Lights (Deluxe),Kick The Dust Up,5g15o2Sm55Hn9ShK5yEXgp,2015,65,0.597,0.86,1,-2.315,1,0.0461,0,0.087,0.818,172.064,190587,4
John Michael Montgomery,Kickin' It Up,Be My Baby Tonight,7pY4ul6PNtKKHCCQgYVtT7,1994,60,0.632,0.773,9,-7.956,1,0.0381,2.7e-05,0.365,0.901,156.88,172200,4
Justin Moore,Justin Moore,Small Town USA,5pyB5WEAEwqwl18UaBLeBl,2009,57,0.594,0.601,6,-5.996,1,0.029,5.69e-06,0.181,0.531,131.931,218853,4
Thomas Rhett,It Goes Like This,It Goes Like This,2rGgjcjiq1JKRISnDuqlTA,2013,44,0.542,0.836,11,-6.45,1,0.0597,0,0.0872,0.526,168.046,187813,4
Tracy Byrd,I'm From The Country,I'm From The Country - Single Version,5Lwc3DTWzX6JaW2x2PZezt,1998,60,0.687,0.898,2,-3.93,1,0.042,0,0.284,0.952,129.542,213973,4
Chris Young,I'm Comin' Over,You Do the Talkin',4BXH2jK8DaGMhW5xyfxbtc,2015,38,0.506,0.92,7,-3.982,1,0.0537,0,0.26,0.792,156.026,179240,4
David Nail,I'm a Fire,Whatever She's Got,5asqHcMeVLxin7b44SJtMv,2014,0,0.528,0.717,1,-6.167,1,0.0409,0,0.0345,0.886,160.509,236800,4
Jordan Davis,Home State,Singles You Up,4LiMQ6G9n84rDUBs9wtwz6,2018,68,0.491,0.907,7,-3.594,1,0.0481,0,0.242,0.631,199.943,182667,4
Florida Georgia Line,Here's To The Good Times...This Is How We Roll,Party People,3EohIqtAdq75dsDmNJq73d,2013,37,0.472,0.97,1,-2.916,1,0.0448,1.22e-06,0.121,0.82,171.954,218573,4
Brantley Gilbert,Halfway To Heaven (Deluxe Edition),You Don't Know Her Like I Do,4WnY4W5KrqglCdIus8X9Bo,2010,58,0.49,0.716,4,-6.681,1,0.0441,0.00048,0.0526,0.288,74.988,286520,4
Keith Urban,Greatest Hits,Somebody Like You,0qup7d7G2WffwARHKrqT2x,2007,57,0.646,0.887,9,-4.452,1,0.0381,0.000259,0.0698,0.522,110.963,323467,4
Bryan White,Greatest Hits,Sittin' on Go,43S2S9ntMaJP3tYaTCscaK,2000,16,0.562,0.767,4,-7.621,1,0.0379,2.7e-06,0.0588,0.838,167.833,188760,4
Kenny Rogers,The Gambler,The Gambler,5KqldkCunQ2rWxruMEtGh0,1978,74,0.671,0.501,4,-13.119,1,0.0594,0,0.194,0.86,87.04,214880,4
Keith Urban,Fuse,Little Bit Of Everything,1J8j3IeJz1HXoHF59LoP4h,2013,47,0.619,0.882,8,-5.99,1,0.0912,0,0.033,0.897,159.98,205707,4
Tracy Lawrence,For the Love,Find out Who Your Friends Are,73njvNJmgXA180vTPkA16C,2007,57,0.524,0.797,2,-4.777,1,0.0329,0,0.286,0.783,159.859,227840,4
Parmalee,Feels Like Carolina,Already Callin' You Mine,57SvK3tVLtYTk076o9qwAV,2013,0,0.595,0.889,1,-2.642,1,0.0352,0,0.112,0.692,120.066,184387,4
Chase Rice,Eyes On You,Eyes On You,2u7Nm46dAujcAi5Rw79CJL,2017,0,0.606,0.652,9,-6.982,1,0.0281,0,0.201,0.476,97.155,182493,4
Kenny Chesney,Everywhere We Go,She Thinks My Tractor's Sexy,3QV7NYkrmV0Q0IHdFJw9hO,1999,64,0.689,0.886,10,-7.066,0,0.0382,0,0.278,0.906,122.07,248067,4
Tim McGraw,Everywhere,Just To See You Smile,2op0kDNARK2VHWHntEeH4g,1997,65,0.492,0.823,6,-8.526,1,0.0297,0,0.0523,0.702,94.342,215173,4
Tim McGraw,Everywhere,Where The Green Grass Grows,0nDjzA4kns1QOWPXuOn6Xw,1997,64,0.479,0.698,7,-7.914,1,0.0277,0,0.126,0.673,159.699,201600,4
Jake Owen,Endless Summer EP,Summer Jam (feat. Florida Georgia Line) (feat. Florida Georgia Line),0s77V2jfwyd8Mz5YHFXPJi,2012,38,0.51,0.96,3,-4.458,1,0.0433,0,0.132,0.922,80.0,220267,4
Dustin Lynch,Dustin Lynch,Yeah Yeah Yeah,2nfKBbywcgCC1yCVIShdu6,2012,0,0.502,0.74,5,-4.553,1,0.0461,0.000395,0.251,0.74,165.907,197933,4
Billy Currington,Doin' Somethin' Right,Good Directions,7GQjJEwqlp6m5HNWVQd6OR,2005,71,0.716,0.72,5,-2.183,1,0.0319,0,0.135,0.464,122.512,215853,4
Luke Bryan,Doin' My Thing,Do I,7A5CReD6yWe0rrkJym34QI,2009,64,0.581,0.691,9,-5.33,1,0.0333,0,0.11,0.299,137.985,239413,4
Diamond Rio,Diamond Rio,Meet In the Middle,7lUE02KHkZM44BZgjCaWRO,1991,66,0.746,0.443,4,-11.305,1,0.0359,0,0.223,0.554,91.11,198333,4
Joe Nichols,Crickets,Yeah,0uRlP6bHbSgBGklmaCMqG7,2013,0,0.414,0.843,11,-4.638,1,0.0531,1.52e-05,0.194,0.572,165.713,230707,4
Luke Bryan,Crash My Party,Crash My Party,2aD522ogF60nzLlju8mfb7,2013,0,0.521,0.811,7,-4.014,1,0.0422,0,0.169,0.426,144.021,234800,4
Blake Shelton,Cowboy's Back In Town (Deluxe Edition),Hillbilly Bone,40T9vgCE3W4Y6QePIkQBEm,2010,45,0.603,0.946,7,-4.172,1,0.0463,6.51e-05,0.114,0.912,144.019,224907,4
Cole Swindell,Cole Swindell,Chillin' It,0Utg7sirTPqrs6Cx0FbriQ,2014,62,0.576,0.849,9,-3.057,1,0.0386,3.89e-05,0.109,0.666,137.982,196747,4
The Cadillac Three,Bury Me In My Boots,The South,2gOTFsSfAGL8jb3YJM98e5,2016,37,0.557,0.839,2,-4.8,1,0.0512,3.76e-06,0.342,0.472,76.0,275467,4
Brett Eldredge,Bring You Back,Mean to Me,5FVuERsYqtKKAaWe62NBnv,2013,54,0.647,0.586,0,-6.883,1,0.0313,1.69e-06,0.121,0.165,87.994,228907,4
Brett Eldredge,Bring You Back,Don't Ya,3Qe097eJNp9MfpT2PieEw0,2013,60,0.537,0.693,9,-5.256,1,0.0847,0,0.146,0.581,176.004,181210,4
Blake Shelton,Blake Shelton,Austin,2WQAknZHrJAEQOFXe0F44P,2001,62,0.605,0.609,7,-7.063,1,0.0278,0,0.0982,0.275,119.914,230333,4
Billy Currington,Billy Currington,When She Gets Close To Me,2313CuFLSlmfUvV6HH1Adq,2003,0,0.579,0.695,8,-5.605,1,0.0276,0,0.0691,0.522,85.435,215067,4
Blake Shelton,Based on a True Story... (Deluxe Edition),Doin' What She Likes,1MDogqDrStFSO9cdUTUFem,2013,50,0.581,0.767,10,-6.28,1,0.0406,0,0.278,0.832,152.011,222613,4
Jake Owen,Barefoot Blue Jean Night,Anywhere With You,2yWtLaPCOUDyi7f1lOXCn5,2011,58,0.475,0.936,5,-2.545,1,0.0413,0,0.0873,0.598,151.988,209587,4
Austin Burke,Austin Burke,Whole Lot in Love,5H4YGepZNnPhnOHA9vZSEP,2017,44,0.791,0.715,7,-5.809,1,0.0377,0,0.115,0.593,112.027,166787,4
George Strait,Always Never The Same,Write This Down,1TanmIWbaUj5NVwJ3k4XPd,1999,67,0.729,0.688,3,-7.468,1,0.0264,9.44e-06,0.295,0.671,123.867,219600,4
Easton Corbin,All Over The Road,All Over The Road,6XD3HMATLswheYevIfKkSi,2012,65,0.491,0.841,5,-3.579,1,0.0421,0,0.0886,0.721,199.851,163067,4
Blake Shelton,All About Tonight,Who Are You When I'm Not Looking,15fZHvjZXoAILTvmt4EXIk,2010,51,0.412,0.457,4,-9.142,1,0.0288,0.0187,0.0978,0.202,74.824,187733,4
Easton Corbin,About To Get Real,Baby Be My Love Song,6WCqjXvMxAN2yP4dzeoyhF,2015,52,0.488,0.713,0,-6.148,1,0.0472,0,0.305,0.483,167.973,199747,4
Lonestar,16 Biggest Hits,My Front Porch Looking In,26bU3evxcKShxn6YB87PL7,2006,0,0.552,0.808,5,-5.569,1,0.0444,0,0.312,0.463,102.87,223933,4
Drake,Fake Love,Fake Love,6NMNgWgEAzde5M8U3lc6FN,2016,0,0.924,0.543,9,-7.474,0,0.298,0,0.103,0.736,133.907,207813,4
Travis Scott,Rodeo (Expanded Edition),Antidote,1wHZx0LgzFHyeIZkUydNXq,2015,72,0.713,0.526,1,-5.046,1,0.032,0.000148,0.124,0.131,131.05,262693,4
Post Malone,Stoney,I Fall Apart,2mdxJLJHzFmiiYdTZ8JcyH,2016,0,0.565,0.55,8,-5.357,0,0.0397,0,0.196,0.302,143.927,223347,4
R. Kelly,The Essential R. Kelly,The World's Greatest - Radio Edit,0YQqCbb5UqFm4H2G4J2xCI,2014,35,0.661,0.544,11,-7.034,0,0.0292,0,0.0739,0.76,96.192,234733,4
Big Sean,I Decided.,Bounce Back,0SGkqnVQo9KPytSri1H6cF,2017,69,0.78,0.575,1,-5.628,0,0.139,0,0.129,0.273,81.502,222360,4
Imagine Dragons,Evolve,Believer,0CcQNd8CINkwQfe1RDtGV6,2017,0,0.779,0.787,10,-4.305,0,0.108,0,0.14,0.708,124.982,204347,4
Macklemore & Ryan Lewis,The Heist,Thrift Shop (feat. Wanz),4YMqbFcDIFiCBd02PzUBcM,2012,0,0.781,0.526,6,-6.985,0,0.293,0,0.0457,0.662,94.992,235613,4
"Zedd, Maren Morris, Grey",The Middle,The Middle,09IStsImFySgyp0pIQdqAc,2018,79,0.753,0.657,7,-3.061,1,0.0449,0,0.112,0.437,107.01,184732,4
Post Malone,Psycho (feat. Ty Dolla $ign),Psycho (feat. Ty Dolla $ign),7wrDRQgHlvDnimrRHfQZxt,2018,0,0.748,0.546,8,-8.134,1,0.106,0,0.112,0.413,140.005,220880,4
